userId,rank,movieId,title,genres,score
13,9,1676,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,0.74111164
13,10,733,"Rock, The (1996)",Action|Adventure|Thriller,0.73399377
14,1,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,0.91189265
14,2,2712,Eyes Wide Shut (1999),Drama,0.907957
14,3,2599,Election (1999),Comedy,0.89281565
14,4,2908,Boys Don't Cry (1999),Drama,0.89117265
14,5,3160,Magnolia (1999),Drama,0.8878819
14,6,2333,Gods and Monsters (1998),Drama,0.8834637
14,7,2395,Rushmore (1998),Comedy,0.8812631
14,8,3408,Erin Brockovich (2000),Drama,0.8800017
14,9,2683,Austin Powers: The Spy Who Shagged Me (1999),Comedy,0.8685349
14,10,2710,"Blair Witch Project, The (1999)",Horror,0.8652078
15,1,16,Casino (1995),Drama|Thriller,0.9112659
15,2,608,Fargo (1996),Crime|Drama|Thriller,0.90381706
15,3,454,"Firm, The (1993)",Drama|Thriller,0.90273345
15,4,2353,Enemy of the State (1998),Action|Thriller,0.8912223
15,5,2890,Three Kings (1999),Drama|War,0.8856824
15,6,150,Apollo 13 (1995),Drama,0.8818753
15,7,349,Clear and Present Danger (1994),Action|Adventure|Thriller,0.8802252
15,8,590,Dances with Wolves (1990),Adventure|Drama|Western,0.87699544
15,9,350,"Client, The (1994)",Drama|Mystery|Thriller,0.8510297
15,10,1620,Kiss the Girls (1997),Crime|Drama|Thriller,0.8488047
16,1,2694,Big Daddy (1999),Comedy,0.91805685
16,2,1513,Romy and Michele's High School Reunion (1997),Comedy,0.89190507
16,3,3157,Stuart Little (1999),Children's|Comedy,0.85417783
16,4,2541,Cruel Intentions (1999),Drama,0.8512137
16,5,2706,American Pie (1999),Comedy,0.84301984
16,6,2718,Drop Dead Gorgeous (1999),Comedy,0.8182677
16,7,2961,"Story of Us, The (1999)",Comedy|Drama,0.8179533
16,8,2574,"Out-of-Towners, The (1999)",Comedy,0.8085907
16,9,2906,Random Hearts (1999),Drama|Romance,0.7993851
16,10,24,Powder (1995),Drama|Sci-Fi,0.7985102
17,1,2968,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,0.9119557
17,2,608,Fargo (1996),Crime|Drama|Thriller,0.90381706
17,3,1199,Brazil (1985),Sci-Fi,0.88567436
17,4,2997,Being John Malkovich (1999),Comedy,0.86108047
17,5,2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,0.8558362
17,6,1372,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,0.8313859
17,7,1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,0.8231317
17,8,1233,"Boat, The (Das Boot) (1981)",Action|Drama|War,0.81761014
17,9,1676,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,0.7942238
17,10,2393,Star Trek: Insurrection (1998),Action|Sci-Fi,0.786368
18,1,2138,Watership Down (1978),Animation|Children's|Drama|Fantasy,0.9296651
18,2,1566,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,0.918326
18,3,1030,Pete's Dragon (1977),Adventure|Animation|Children's|Musical,0.9094745
18,4,661,James and the Giant Peach (1996),Animation|Children's|Musical,0.907406
18,5,2174,Beetlejuice (1988),Comedy|Fantasy,0.8792496
18,6,1031,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical,0.8582806
18,7,2687,Tarzan (1999),Animation|Children's,0.8510593
18,8,673,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,0.8420738
18,9,1101,Top Gun (1986),Action|Romance,0.8378551
18,10,1920,Small Soldiers (1998),Animation|Children's|Fantasy|War,0.8052189
19,1,3578,Gladiator (2000),Action|Drama,0.90736127
19,2,2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,0.8685942
19,3,2706,American Pie (1999),Comedy,0.8631321
19,4,551,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,0.8389653
19,5,2791,Airplane! (1980),Comedy,0.83510053
19,6,2985,Robocop (1987),Action|Crime|Sci-Fi,0.83327466
19,7,1954,Rocky (1976),Action|Drama,0.8301671
19,8,2997,Being John Malkovich (1999),Comedy,0.82410634
19,9,2396,Shakespeare in Love (1998),Comedy|Romance,0.8219658
19,10,1517,Austin Powers: International Man of Mystery (1997),Comedy,0.8182273
20,1,1200,Aliens (1986),Action|Sci-Fi|Thriller|War,0.9077709
20,2,6,Heat (1995),Action|Crime|Thriller,0.90546757
20,3,2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,0.89900476
20,4,480,Jurassic Park (1993),Action|Adventure|Sci-Fi,0.8979465
20,5,1573,Face/Off (1997),Action|Sci-Fi|Thriller,0.8978936
20,6,780,Independence Day (ID4) (1996),Action|Sci-Fi|War,0.8973567
20,7,733,"Rock, The (1996)",Action|Adventure|Thriller,0.8803866
20,8,3793,X-Men (2000),Action|Sci-Fi,0.8768852
20,9,608,Fargo (1996),Crime|Drama|Thriller,0.8750939
20,10,296,Pulp Fiction (1994),Crime|Drama,0.87104565
21,1,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,0.9016029
21,2,1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,0.87192726
21,3,2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,0.8502633
21,4,3793,X-Men (2000),Action|Sci-Fi,0.846686
21,5,364,"Lion King, The (1994)",Animation|Children's|Musical,0.8148436
21,6,595,Beauty and the Beast (1991),Animation|Children's|Musical,0.80177826
21,7,1580,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,0.7954656
21,8,480,Jurassic Park (1993),Action|Adventure|Sci-Fi,0.7783944
21,9,2137,Charlotte's Web (1973),Animation|Children's,0.7638879
21,10,223,Clerks (1994),Comedy,0.7540055
22,1,2804,"Christmas Story, A (1983)",Comedy|Drama,0.9098473
22,2,1968,"Breakfast Club, The (1985)",Comedy|Drama,0.9097598
22,3,1257,Better Off Dead... (1985),Comedy,0.88037115
22,4,3087,Scrooged (1988),Comedy,0.86179405
22,5,1,Toy Story (1995),Animation|Children's|Comedy,0.85125935
22,6,2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,0.84130555
22,7,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,0.8366035
22,8,50,"Usual Suspects, The (1995)",Crime|Thriller,0.82917756
22,9,1297,Real Genius (1985),Comedy,0.8207878
22,10,593,"Silence of the Lambs, The (1991)",Drama|Thriller,0.81673497
23,1,1374,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,0.90532297
23,2,1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,0.90207505
23,3,1270,Back to the Future (1985),Comedy|Sci-Fi,0.8743116
23,4,1371,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,0.85814065
23,5,1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,0.8170788
23,6,1198,Raiders of the Lost Ark (1981),Action|Adventure,0.799595
23,7,2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,0.7915977
23,8,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,0.78536063
23,9,1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,0.7740017
23,10,1921,Pi (1998),Sci-Fi|Thriller,0.77379006
24,1,1961,Rain Man (1988),Drama,0.9019705
24,2,1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,0.90159464
24,3,356,Forrest Gump (1994),Comedy|Romance|War,0.8944352
24,4,1136,Monty Python and the Holy Grail (1974),Comedy,0.8883609
24,5,1097,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,0.8869187
24,6,1246,Dead Poets Society (1989),Drama,0.87936336
24,7,2804,"Christmas Story, A (1983)",Comedy|Drama,0.8784753
24,8,2291,Edward Scissorhands (1990),Drama|Romance,0.857222
24,9,1285,Heathers (1989),Comedy,0.8526751
24,10,2020,Dangerous Liaisons (1988),Drama|Romance,0.84014165
25,1,1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,0.9084588
25,2,1584,Contact (1997),Drama|Sci-Fi,0.89299655
25,3,2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,0.87353945
25,4,1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,0.86227685
25,5,316,Stargate (1994),Action|Adventure|Sci-Fi,0.86151016
25,6,589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,0.85313886
25,7,1527,"Fifth Element, The (1997)",Action|Sci-Fi,0.83747756
25,8,2762,"Sixth Sense, The (1999)",Thriller,0.8280507
25,9,1200,Aliens (1986),Action|Sci-Fi|Thriller|War,0.79879665
25,10,1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,0.7945417
26,1,1674,Witness (1985),Drama|Romance|Thriller,0.9145689
26,2,2671,Notting Hill (1999),Comedy|Romance,0.85593516
26,3,2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,0.8497021
26,4,357,Four Weddings and a Funeral (1994),Comedy|Romance,0.8434919
26,5,140,Up Close and Personal (1996),Drama|Romance,0.83636326
26,6,3524,Arthur (1981),Comedy|Romance,0.8121925
26,7,1962,Driving Miss Daisy (1989),Drama,0.8115886
26,8,590,Dances with Wolves (1990),Adventure|Drama|Western,0.81119716
26,9,802,Phenomenon (1996),Drama|Romance,0.8059861
26,10,105,"Bridges of Madison County, The (1995)",Drama|Romance,0.8026627
27,1,1212,"Third Man, The (1949)",Mystery|Thriller,0.92417455
27,2,1284,"Big Sleep, The (1946)",Film-Noir|Mystery,0.92076737
27,3,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,0.8938075
27,4,904,Rear Window (1954),Mystery|Thriller,0.89194953
27,5,903,Vertigo (1958),Mystery|Thriller,0.8737271
27,6,942,Laura (1944),Crime|Film-Noir|Mystery,0.867605
27,7,1260,M (1931),Crime|Film-Noir|Thriller,0.86464846
27,8,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,0.8402826
27,9,1945,On the Waterfront (1954),Crime|Drama,0.8384454
27,10,928,Rebecca (1940),Romance|Thriller,0.8173125
28,1,923,Citizen Kane (1941),Drama,0.91376525
28,2,920,Gone with the Wind (1939),Drama|Romance|War,0.9129335
28,3,1259,Stand by Me (1986),Adventure|Comedy|Drama,0.9025199
28,4,296,Pulp Fiction (1994),Crime|Drama,0.8766583
28,5,1094,"Crying Game, The (1992)",Drama|Romance|War,0.8749568
28,6,1219,Psycho (1960),Horror|Thriller,0.8672912
28,7,858,"Godfather, The (1972)",Action|Crime|Drama,0.86508036
28,8,2804,"Christmas Story, A (1983)",Comedy|Drama,0.8590235
28,9,2291,Edward Scissorhands (1990),Drama|Romance,0.84917647
28,10,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,0.8481421
29,1,1201,"Good, The Bad and The Ugly, The (1966)",Action|Western,0.91747236
29,2,3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,0.90233713
29,3,2194,"Untouchables, The (1987)",Action|Crime|Drama,0.87578154
29,4,2028,Saving Private Ryan (1998),Action|Drama|War,0.86016166
29,5,3519,Force 10 from Navarone (1978),Action|War,0.83172476
29,6,1233,"Boat, The (Das Boot) (1981)",Action|Drama|War,0.82895064
29,7,1275,Highlander (1986),Action|Adventure,0.81196743
29,8,2985,Robocop (1987),Action|Crime|Sci-Fi,0.80645895
29,9,2640,Superman (1978),Action|Adventure|Sci-Fi,0.80632234
29,10,593,"Silence of the Lambs, The (1991)",Drama|Thriller,0.7925801
30,1,1358,Sling Blade (1996),Drama|Thriller,0.91314757
30,2,1704,Good Will Hunting (1997),Drama,0.90458935
30,3,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,0.8883324
30,4,3147,"Green Mile, The (1999)",Drama|Thriller,0.87372243
30,5,110,Braveheart (1995),Action|Drama|War,0.8565596
30,6,2396,Shakespeare in Love (1998),Comedy|Romance,0.83760774
30,7,1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,0.8340046
30,8,3897,Almost Famous (2000),Comedy|Drama,0.8319953
30,9,36,Dead Man Walking (1995),Drama,0.83127534
30,10,34,Babe (1995),Children's|Comedy|Drama,0.82055163
31,1,2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,0.9159087
31,2,2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,0.89210296
31,3,1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,0.88499266
31,4,1079,"Fish Called Wanda, A (1988)",Comedy,0.874698
31,5,1256,Duck Soup (1933),Comedy|War,0.85015154
31,6,1394,Raising Arizona (1987),Comedy,0.8467794
31,7,1028,Mary Poppins (1964),Children's|Comedy|Musical,0.844319
31,8,3421,Animal House (1978),Comedy,0.844
31,9,2804,"Christmas Story, A (1983)",Comedy|Drama,0.84242994
31,10,2791,Airplane! (1980),Comedy,0.84146196
32,1,318,"Shawshank Redemption, The (1994)",Drama,0.9053213
32,2,527,Schindler's List (1993),Drama|War,0.8983041
32,3,296,Pulp Fiction (1994),Crime|Drama,0.8960414
32,4,2396,Shakespeare in Love (1998),Comedy|Romance,0.87254596
32,5,17,Sense and Sensibility (1995),Drama|Romance,0.84759843
32,6,1094,"Crying Game, The (1992)",Drama|Romance|War,0.84071386
32,7,2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,0.8274872
32,8,2997,Being John Malkovich (1999),Comedy,0.82391524
32,9,265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,0.8120832
32,10,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,0.81144863
33,1,1036,Die Hard (1988),Action|Thriller,0.90889233
33,2,457,"Fugitive, The (1993)",Action|Thriller,0.8598366
33,3,1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,0.8234668
33,4,2028,Saving Private Ryan (1998),Action|Drama|War,0.79428077
33,5,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,0.7908321
33,6,541,Blade Runner (1982),Film-Noir|Sci-Fi,0.7807771
33,7,2949,Dr. No (1962),Action,0.76790094
33,8,1203,12 Angry Men (1957),Drama,0.76198125
33,9,2917,Body Heat (1981),Crime|Thriller,0.75324875
33,10,1407,Scream (1996),Horror|Thriller,0.73897624
34,1,1257,Better Off Dead... (1985),Comedy,0.92425287
34,2,3552,Caddyshack (1980),Comedy,0.91559523
34,3,1394,Raising Arizona (1987),Comedy,0.8954149
34,4,3210,Fast Times at Ridgemont High (1982),Comedy,0.8886877
34,5,2797,Big (1988),Comedy|Fantasy,0.88719034
34,6,1297,Real Genius (1985),Comedy,0.8864891
34,7,2003,Gremlins (1984),Comedy|Horror,0.8836028
34,8,1265,Groundhog Day (1993),Comedy|Romance,0.8681353
34,9,357,Four Weddings and a Funeral (1994),Comedy|Romance,0.86531633
34,10,1663,Stripes (1981),Comedy,0.8604402
35,1,2067,Doctor Zhivago (1965),Drama|Romance|War,0.9221932
35,2,1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,0.9042325
35,3,1250,"Bridge on the River Kwai, The (1957)",Drama|War,0.900706
35,4,923,Citizen Kane (1941),Drama,0.8859782
35,5,1208,Apocalypse Now (1979),Drama|War,0.88325495
35,6,3668,Romeo and Juliet (1968),Drama|Romance,0.87940466
35,7,1204,Lawrence of Arabia (1962),Adventure|War,0.87633836
35,8,1952,Midnight Cowboy (1969),Drama,0.8742221
35,9,3545,Cabaret (1972),Musical|War,0.8714477
35,10,3037,Little Big Man (1970),Comedy|Drama|Western,0.87022746
36,1,50,"Usual Suspects, The (1995)",Crime|Thriller,0.9080261
36,2,1234,"Sting, The (1973)",Comedy|Crime,0.88217753
36,3,1213,GoodFellas (1990),Crime|Drama,0.8568032
36,4,2396,Shakespeare in Love (1998),Comedy|Romance,0.8490548
36,5,1500,Grosse Pointe Blank (1997),Comedy|Crime,0.8480142
36,6,3751,Chicken Run (2000),Animation|Children's|Comedy,0.8402096
36,7,2997,Being John Malkovich (1999),Comedy,0.8394964
36,8,318,"Shawshank Redemption, The (1994)",Drama,0.83246154
36,9,1089,Reservoir Dogs (1992),Crime|Thriller,0.82181054
36,10,3421,Animal House (1978),Comedy,0.8144672
37,1,539,Sleepless in Seattle (1993),Comedy|Romance,0.9153653
37,2,11,"American President, The (1995)",Comedy|Drama|Romance,0.8563783
37,3,39,Clueless (1995),Comedy|Romance,0.8503321
37,4,2424,You've Got Mail (1998),Comedy|Romance,0.8431788
37,5,1088,Dirty Dancing (1987),Musical|Romance,0.80292195
37,6,1035,"Sound of Music, The (1965)",Musical,0.79615116
37,7,440,Dave (1993),Comedy|Romance,0.7895169
37,8,7,Sabrina (1995),Comedy|Romance,0.77869254
37,9,588,Aladdin (1992),Animation|Children's|Comedy|Musical,0.7719778
37,10,2291,Edward Scissorhands (1990),Drama|Romance,0.7686417
38,1,597,Pretty Woman (1990),Comedy|Romance,0.91455704
38,2,595,Beauty and the Beast (1991),Animation|Children's|Musical,0.8890274
38,3,2081,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,0.8827622
38,4,1784,As Good As It Gets (1997),Comedy|Drama,0.87666833
38,5,2424,You've Got Mail (1998),Comedy|Romance,0.86808383
38,6,11,"American President, The (1995)",Comedy|Drama|Romance,0.86083055
38,7,2125,Ever After: A Cinderella Story (1998),Drama|Romance,0.8495497
38,8,222,Circle of Friends (1995),Drama|Romance,0.819929
38,9,7,Sabrina (1995),Comedy|Romance,0.7967804
38,10,1680,Sliding Doors (1998),Drama|Romance,0.7918521
39,1,2694,Big Daddy (1999),Comedy,0.91805685
39,2,1513,Romy and Michele's High School Reunion (1997),Comedy,0.8779361
39,3,2541,Cruel Intentions (1999),Drama,0.86709857
39,4,2598,Pushing Tin (1999),Comedy,0.86194736
39,5,2861,For Love of the Game (1999),Comedy|Drama,0.85081303
39,6,2976,Bringing Out the Dead (1999),Drama|Horror,0.8412799
39,7,2718,Drop Dead Gorgeous (1999),Comedy,0.8386704
39,8,2581,Never Been Kissed (1999),Comedy|Romance,0.8383893
39,9,2707,Arlington Road (1999),Thriller,0.8248964
39,10,2688,"General's Daughter, The (1999)",Drama|Thriller,0.81827927
40,1,1250,"Bridge on the River Kwai, The (1957)",Drama|War,0.9159087
40,2,3035,Mister Roberts (1955),Comedy|Drama|War,0.86726624
40,3,110,Braveheart (1995),Action|Drama|War,0.86443126
40,4,1944,From Here to Eternity (1953),Drama|Romance|War,0.8631562
40,5,3654,"Guns of Navarone, The (1961)",Action|Drama|War,0.844296
